"Name","Rating","Rarity","Preferred Position","Nation","League","Team","Price Limits","Last Sale Price","Discard Value","Contract","Untradeable","Loans","DefinitionId","IsDuplicate","IsInActive11","Alternate Positions","ExternalPrice"
"Brooks","76","Common","CB","United States","Bundesliga","TSG Hoffenheim","Min:350 Max:10000","0","270","7","false","false","204082","false","false","CB","500"
"Onana","76","Common","CDM","Belgium","Premier League","Everton","Min:350 Max:10000","0","270","7","false","false","257057","false","false","CDM,CM","500"
"Targett","76","Common","LB","England","Premier League","Newcastle Utd","Min:350 Max:10000","0","270","7","false","false","218659","false","false","LB,LWB","500"
"Fulgini","76","Common","LW","France","Ligue 1 Uber Eats","RC Lens","Min:350 Max:10000","0","270","7","false","false","226789","false","false","CM,LM,CAM,LW","650"
"Gaćinović","76","Common","LM","Serbia","Hellas Liga","AEK Athens","Min:350 Max:10000","0","270","7","false","false","230564","false","false","RM,LM,LW","500"
"de Sanders","76","Common","CB","Netherlands","Nederland Vrouwen Liga","Ajax","Min:350 Max:10000","0","270","7","false","false","275948","false","false","CB","500"
"Černý","76","Common","RW","Czech Republic","Bundesliga","VfL Wolfsburg","Min:350 Max:10000","0","270","7","false","false","216860","false","false","RM,RW","500"
"Laporte","76","Common","CB","France","Ligue 1 Uber Eats","FC Lorient","Min:350 Max:10000","0","270","7","false","false","228290","false","false","CB","500"
"Szalai","76","Common","CB","Hungary","Bundesliga","TSG Hoffenheim","Min:350 Max:10000","0","270","7","false","false","253170","false","false","CB","500"
"Tait","76","Common","CM","France","Trendyol Süper Lig","Samsunspor","Min:300 Max:5000","0","270","7","false","false","50545036","false","false","CM","500"
"Nielsen","76","Common","CM","Denmark","1A Pro League","Club Brugge","Min:350 Max:10000","0","270","7","false","false","210739","false","false","CDM,CM","550"
"Harit","76","Common","LM","Morocco","Ligue 1 Uber Eats","OM","Min:350 Max:10000","0","270","7","false","false","232097","false","false","LM,CF,LW","750"
"De Arruabarrena","76","Common","GK","Uruguay","Liga Portugal","Arouca","Min:350 Max:10000","0","270","7","false","false","259872","false","false","GK","500"
"Barreiro Martins","76","Common","CM","Luxemburg","Bundesliga","1. FSV Mainz 05","Min:350 Max:10000","0","270","7","false","false","245253","false","false","CDM,CM","500"
"Gazdag","76","Common","CAM","Hungary","MLS","Philadelphia","Min:350 Max:10000","0","270","7","false","false","238277","false","false","CM,CAM","500"
"Seiwald","76","Common","CM","Austria","Bundesliga","RB Leipzig","Min:350 Max:10000","0","270","7","false","false","257876","false","false","CDM,CM","500"
"Andrea Tarazona","76","Common","GK","Spain","Liga F","Levante UD","Min:350 Max:10000","0","270","7","false","false","272020","false","false","GK","500"
"Boudaoui","76","Common","CM","Algeria","Ligue 1 Uber Eats","OGC Nice","Min:350 Max:10000","0","270","7","false","false","253157","false","false","CDM,RM,CM","600"
"Ljubičić","76","Common","RM","Austria","Bundesliga","1. FC Köln","Min:350 Max:10000","0","270","7","false","false","240916","false","false","CDM,RM,CM,RW","550"
"De Ketelaere","76","Common","CAM","Belgium","Serie A TIM","Bergamo Calcio","Min:350 Max:10000","0","270","7","false","false","251470","false","false","CAM,ST","500"
"Matviienko","76","Common","CB","Ukraine","Ukrayina Liha","Shakhtar Donetsk","Min:350 Max:10000","0","0","7","true","false","229528","false","false","CB,LB","500"
"Teixeira Carmo","76","Common","CB","Portugal","Liga Portugal","FC Porto","Min:350 Max:10000","0","0","7","true","false","251616","false","false","CB","500"
"De Cordova-Reid","76","Common","RM","Jamaica","Premier League","Fulham","Min:350 Max:10000","0","0","7","true","false","203502","false","false","RM,LM,RW","500"
"Niakaté","76","Common","CB","France","Liga Portugal","SC Braga","Min:350 Max:10000","0","0","7","true","false","240453","false","false","CB,LB","550"
"Onisiwo","76","Common","ST","Austria","Bundesliga","1. FSV Mainz 05","Min:350 Max:10000","0","0","7","true","false","229071","false","false","CF,ST","500"
"Hysaj","76","Common","LB","Albania","Serie A TIM","Latium","Min:350 Max:10000","0","0","7","true","false","210864","false","false","RB,LB,LWB","500"
"Nascimento Borges","76","Common","LB","Brazil","Liga Portugal","FC Porto","Min:350 Max:10000","0","0","7","true","false","216466","false","false","LB,LWB","1000"
"Fürst","76","Common","CB","Germany","GPFBL","MSV Duisburg","Min:350 Max:10000","0","0","7","true","false","271837","false","false","CB,CDM","500"
"Damsgaard","76","Common","CAM","Denmark","Premier League","Brentford","Min:350 Max:10000","0","0","7","true","false","241508","false","false","CM,CAM,LW","500"
"da Silva","76","Common","ST","Brazil","LALIGA EA SPORTS","Real Betis","Min:350 Max:10000","0","0","7","true","false","195093","false","false","CF,ST","550"
"Martínez López","76","Common","ST","Spain","Liga Portugal","FC Porto","Min:350 Max:10000","0","0","7","true","false","234826","false","false","CF,ST","500"
"Carvalho Oliveira","76","Common","ST","Portugal","Ligue 1 Uber Eats","OM","Min:350 Max:10000","0","0","7","true","false","263829","false","false","CF,ST","700"
"Villalba","76","CONMEBOL Libertadores","CB","Argentina","Libertadores","Argentinos Jrs.","Min:650 Max:10000","0","0","7","true","false","214937","false","false","CB","3100"
"Ounahi","76","Common","CM","Morocco","Ligue 1 Uber Eats","OM","Min:350 Max:10000","0","0","7","true","false","255125","false","false","CM","750"
"Ogbonna","76","Common","CB","Italy","Premier League","West Ham","Min:350 Max:10000","0","0","7","true","false","183855","false","false","CB","500"
"Iheanacho","76","Common","ST","Nigeria","EFL Championship","Leicester City","Min:350 Max:10000","0","0","7","true","false","225719","false","false","CF,ST","650"
"Mbabu","76","Rare","RB","Switzerland","Bundesliga","FC Augsburg","Min:650 Max:10000","0","0","7","true","false","50542273","false","false","RWB,RB","700"
"Cuypers","76","Common","ST","Belgium","1A Pro League","KAA Gent","Min:350 Max:10000","0","0","7","true","false","233630","false","false","CF,ST","500"
"Roussillon","76","Common","LWB","France","Bundesliga","Union Berlin","Min:350 Max:10000","0","0","7","true","false","202562","false","false","LB,LWB,LM","500"
"Zalewski","76","Common","RM","Poland","Serie A TIM","Roma FC","Min:350 Max:10000","0","0","7","true","false","262113","false","false","RM,LM,RW","500"
"Gusto","76","Common","RB","France","Premier League","Chelsea","Min:350 Max:10000","0","0","7","true","false","259307","false","false","RWB,RB","500"
"Thomas","76","Common","ST","Scotland","Barclays WSL","Spurs","Min:300 Max:5000","0","0","7","true","false","67374141","false","false","CF,ST","500"
"Spencer","76","Common","GK","Jamaica","Barclays WSL","Spurs","Min:350 Max:10000","0","0","7","true","false","265254","false","false","GK","500"
"Nübel","76","Common","GK","Germany","Bundesliga","VfB Stuttgart","Min:350 Max:10000","0","0","7","true","false","223885","false","false","GK","500"
"Bayındır","76","Common","GK","Turkey","Premier League","Manchester Utd","Min:300 Max:5000","0","0","7","true","false","50575295","false","false","GK","500"
"Harrison","76","Common","LM","England","Premier League","Everton","Min:350 Max:10000","0","0","7","true","false","232080","false","false","RM,LM,LW","500"
"Jensen","76","Common","CM","Denmark","Premier League","Brentford","Min:350 Max:10000","0","0","7","true","false","229723","false","false","CM","500"
"Stevanović","76","Common","RM","Bosnia Herzegovina","CSSL ","Servette FC","Min:350 Max:10000","0","0","7","true","false","206254","false","false","RM,RW","500"
"Tello Herrera","76","Common","LW","Spain","ROSHN Saudi League","Al Fateh","Min:350 Max:10000","0","0","7","true","false","200315","false","false","LM,CAM,LW","500"
"Louis","76","Rare","LB","Haiti","D1 Arkema","Montpellier","Min:650 Max:10000","0","0","7","true","false","265894","false","false","LB,LWB,LM","700"
"Lecomte","76","Common","GK","France","Ligue 1 Uber Eats","Montpellier","Min:350 Max:10000","0","0","7","true","false","200726","false","false","GK","500"
"Sornoza","76","CONMEBOL Libertadores","CAM","Ecuador","Libertadores","IDV","Min:650 Max:10000","0","0","7","true","false","220739","false","false","CAM,CF","3100"
"Dorley","76","Common","CM","Liberia","Česká Liga","Slavia Praha","Min:350 Max:10000","0","0","7","true","false","254909","false","false","LB,CM,LM","500"
"Pérez","76","Common","CB","Argentina","Serie A TIM","Udinese","Min:350 Max:10000","0","0","7","true","false","244206","false","false","CB","500"
"Wind","76","Common","ST","Denmark","Bundesliga","VfL Wolfsburg","Min:350 Max:10000","0","0","7","true","false","241522","false","false","CF,ST","500"
"Wijndal","76","Common","LB","Netherlands","1A Pro League","Royal Antwerp FC","Min:350 Max:10000","0","0","7","true","false","50568220","false","false","LB,LWB","500"
"Vidal Miralles","76","Common","RB","Spain","LALIGA EA SPORTS","CA Osasuna","Min:350 Max:10000","0","0","7","true","false","238305","false","false","RWB,RB","500"
"Marcos Moral","76","Rare","ST","Spain","Liga F","Valencia CF","Min:650 Max:10000","0","0","7","true","false","272101","false","false","CF,ST,LW","700"
"Curbelo de la Fe","76","Rare","CB","Spain","LALIGA EA SPORTS","UD Las Palmas","Min:650 Max:10000","0","0","7","true","false","237442","false","false","RB,CB","700"
"Figal","76","CONMEBOL Libertadores","CB","Argentina","Libertadores","Boca Juniors","Min:650 Max:10000","0","0","7","true","false","219841","false","false","RB,CB","700"
"Rashica","76","Rare","RM","Kosovo","Trendyol Süper Lig","Beşiktaş","Min:650 Max:10000","0","0","7","true","false","229167","false","false","RM,LM,RW","700"
"Spierings","76","Common","CDM","Netherlands","Ligue 1 Uber Eats","Toulouse FC","Min:300 Max:5000","0","0","7","true","false","50559270","false","false","CDM,CM","500"
"Pfluger","76","Common","CM","Germany","GPFBL","SGS Essen","Min:350 Max:10000","0","0","7","true","false","265085","false","false","CDM,CM","500"
"Akpom","76","Common","ST","England","Eredivisie","Ajax","Min:350 Max:10000","0","0","7","true","false","213418","false","false","CAM,CF,ST","550"
"Aguilar","76","Common","RB","France","Ligue 1 Uber Eats","RC Lens","Min:350 Max:10000","0","0","7","true","false","50555245","false","false","RWB,RB","650"
"Senesi","76","Common","CB","Argentina","Premier League","AFC Bournemouth","Min:350 Max:10000","0","0","7","true","false","236506","false","false","CB","500"
"Traorè","76","Common","LM","Ivory Coast","Premier League","AFC Bournemouth","Min:350 Max:10000","0","0","7","true","false","240787","false","false","LM,CAM,LW","500"
"Laplacette","76","Common","RB","France","D1 Arkema","LOSC Lille","Min:350 Max:10000","0","0","7","true","false","264962","false","false","RWB,RB","500"
"Khedira","76","Common","CDM","Germany","Bundesliga","Union Berlin","Min:350 Max:10000","0","0","7","true","false","211999","false","false","CB,CDM","500"
"Nsame","76","Common","ST","Cameroon","CSSL ","BSC Young Boys","Min:350 Max:10000","0","0","7","true","false","240240","false","false","CF,ST","500"
"Robinson","76","Rare","LB","United States","Premier League","Fulham","Min:650 Max:10000","0","0","7","true","false","229348","false","false","LB,LWB","700"
"Ai","76","Rare","LW","China PR","CSL","Rongcheng FC","Min:650 Max:10000","0","0","7","true","false","192598","false","false","LM,ST,LW","700"
"Nuno Tavares","76","Rare","LB","Portugal","Premier League","Nott'm Forest","Min:650 Max:10000","0","0","7","true","false","50583178","false","false","LB,LWB,LM","700"
"Borré","76","Common","ST","Colombia","Bundesliga","SV Werder Bremen","Min:350 Max:10000","0","0","7","true","false","50552531","false","false","CF,ST","500"
"Guilbert","76","Common","RWB","France","Ligue 1 Uber Eats","Strasbourg","Min:350 Max:10000","0","0","7","true","false","227222","false","false","RWB,RB","500"
"Kossounou","76","Rare","CB","Ivory Coast","Bundesliga","Leverkusen","Min:650 Max:10000","0","0","7","true","false","246875","false","false","RWB,CB","700"
"González","75","CONMEBOL Libertadores","ST","Paraguay","Libertadores","Olimpia","Min:600 Max:10000","0","533","7","false","false","209523","false","false","RM,LM,CF,ST","3500"
"Ávalos","75","CONMEBOL Libertadores","ST","Paraguay","Libertadores","Argentinos Jrs.","Min:600 Max:10000","0","533","7","false","false","226286","false","false","CF,ST","3000"
"Fernandes Filho","75","CONMEBOL Libertadores","GK","Brazil","Libertadores","Cerro Porteño","Min:600 Max:10000","0","533","7","false","false","234999","false","false","GK","2800"
"Ejuke","75","Rare","LM","Nigeria","1A Pro League","Royal Antwerp FC","Min:600 Max:10000","0","533","7","false","false","238050","false","false","LM,LW","700"
"Stach","75","Rare","CM","Germany","Bundesliga","TSG Hoffenheim","Min:550 Max:4900","0","533","7","false","false","50588839","false","false","CDM,CM,CF","800"
"Johnston","75","Rare","RB","Canada","cinch Prem","Celtic","Min:600 Max:10000","0","533","7","false","false","256107","false","false","RWB,RB","700"
"Ogbu","75","Rare","CB","Nigeria","Česká Liga","Slavia Praha","Min:600 Max:10000","0","533","7","false","false","242635","false","false","CB","700"
"Farías","75","Rare","CAM","Argentina","MLS","Inter Miami CF","Min:600 Max:10000","0","533","7","false","false","256287","false","false","CAM,CF","650"
"Fernández Iglesias","75","Common","CAM","Spain","LALIGA EA SPORTS","Cádiz CF","Min:300 Max:10000","0","266","7","false","false","199247","false","false","CDM,CM,CAM","500"
"da Silva Ventura","75","Common","GK","Brazil","Liga Portugal","Gil Vicente","Min:300 Max:10000","0","266","7","false","false","263673","false","false","GK","550"
"Flips","75","Common","LM","France","1A Pro League","RSC Anderlecht","Min:300 Max:10000","0","266","7","false","false","252936","false","false","RM,LM,CAM,LW","500"
"Mudryk","75","Common","LW","Ukraine","Premier League","Chelsea","Min:300 Max:10000","0","266","7","false","false","246340","false","false","LM,LW","500"
"Hamer","75","Common","CM","Netherlands","Premier League","Sheffield Utd","Min:300 Max:10000","0","266","7","false","false","234741","false","false","CDM,CM,CAM","900"
"Sousa Esgaio","75","Common","RWB","Portugal","Liga Portugal","Sporting CP","Min:300 Max:10000","0","266","7","false","false","212213","false","false","RWB,RB,CB","500"
"Vilhena","75","Common","CM","Netherlands","Hellas Liga","Panathinaikos","Min:300 Max:10000","0","266","7","false","false","203535","false","false","CM,LM,CAM","500"
"Howard","75","Common","CB","Scotland","Barclays WSL","Leicester City","Min:300 Max:10000","0","266","7","false","false","245877","false","false","RB,CB","500"
"Martínez","75","Common","ST","Venezuela","MLS","Inter Miami CF","Min:300 Max:10000","0","266","7","false","false","207877","false","false","CF,ST","500"
"Krychowiak","75","Common","CDM","Poland","ROSHN Saudi League","Abha Club","Min:300 Max:10000","0","266","7","false","false","197242","false","false","CDM,CM","500"
"Orban","75","Common","ST","Nigeria","1A Pro League","KAA Gent","Min:300 Max:10000","0","266","7","false","false","273564","false","false","CF,ST","500"
"Ndayishimiye","75","Common","CB","Burundi","Ligue 1 Uber Eats","OGC Nice","Min:300 Max:10000","0","266","7","false","false","255533","false","false","CB,CDM,CM","550"
"Rodák","75","Common","GK","Slovakia","Premier League","Fulham","Min:300 Max:10000","0","266","7","false","false","222951","false","false","GK","500"
"Alonso Costantino","75","Common","CAM","Brazil","NWSL","OL Reign","Min:300 Max:10000","0","266","7","false","false","267199","false","false","CDM,CAM","500"
"Malcorra","75","Common","CAM","Argentina","LPF","Rosario Central ","Min:300 Max:10000","0","266","7","false","false","226797","false","false","CM,LM,CAM","500"
"Reid","75","Common","CB","United States","NWSL","Angel City FC","Min:300 Max:10000","0","266","7","false","false","268908","false","false","CB","500"
"Tenaglia","75","Common","RB","Argentina","LALIGA EA SPORTS","D. Alavés","Min:300 Max:10000","0","266","7","false","false","240953","false","false","RWB,RB,CB","500"
"Fagundes dos Anjos","75","Common","GK","Brazil","ROSHN Saudi League","Al Okhdood","Min:300 Max:10000","0","266","7","false","false","245783","false","false","GK","500"
"Scalvini","75","Common","CB","Italy","Serie A TIM","Bergamo Calcio","Min:300 Max:10000","0","266","7","false","false","265188","false","false","CB","550"
"Oliveira dos Santos","75","Common","CAM","Brazil","Trendyol Süper Lig","Fenerbahçe","Min:300 Max:10000","0","266","7","false","false","233585","false","false","LB,LM,CAM","500"
"Jutglà Blanch","75","Common","ST","Spain","1A Pro League","Club Brugge","Min:300 Max:10000","0","266","7","false","false","265800","false","false","CF,ST","550"
"Kumbulla","75","Common","CB","Albania","Serie A TIM","Roma FC","Min:300 Max:10000","0","266","7","false","false","245426","false","false","CB","500"
"Traoré","75","Common","RM","Burkina Faso","Premier League","Aston Villa","Min:300 Max:10000","0","266","7","false","false","207948","false","false","RM,RW","500"
"Dennis","75","Common","ST","Nigeria","Trendyol Süper Lig","Başakşehir","Min:300 Max:5000","0","266","7","false","false","50570663","false","false","CF,ST,LW","500"
"Elneny","75","Common","CDM","Egypt","Premier League","Arsenal","Min:300 Max:10000","0","266","7","false","false","213051","false","false","CDM,CM","500"
"Rodrigues da Silva","75","Common","CB","Brazil","Liga Portugal","SL Benfica","Min:300 Max:10000","0","266","7","false","false","256008","false","false","CB","550"
"Relvas","75","Common","CB","Portugal","Liga Portugal","Portimonense SC","Min:300 Max:10000","0","266","7","false","false","263897","false","false","CB,LB,CM","500"
"Knauff","75","Common","RM","Germany","Bundesliga","Frankfurt","Min:300 Max:10000","750","266","7","false","false","257540","false","false","RM,LM,RW","500"
"Ulineia Buta","75","Common","RM","Portugal","Bundesliga","Frankfurt","Min:300 Max:10000","0","266","7","false","false","234573","false","false","RWB,RM,RW","500"
"Kabak","75","Common","CB","Turkey","Bundesliga","TSG Hoffenheim","Min:300 Max:10000","0","266","7","false","false","239890","false","false","CB","550"
"Smal","75","Common","LB","Netherlands","Eredivisie","FC Twente","Min:300 Max:10000","0","266","7","false","false","257502","false","false","LB,LWB","500"
"Jakić","75","Common","CDM","Croatia","Bundesliga","Frankfurt","Min:300 Max:10000","0","266","7","false","false","257889","false","false","CB,CDM,CM","500"
"Dejaegere","75","Common","CM","Belgium","MLS","Charlotte FC","Min:300 Max:10000","0","266","7","false","false","201043","false","false","CM,CAM","550"
"Barbosa de Souza","75","Common","CAM","Brazil","ROSHN Saudi League","Al Hazem","Min:300 Max:10000","0","266","7","false","false","209542","false","false","CAM,CF","500"
"Shaqiri","75","Common","CAM","Switzerland","MLS","Chicago Fire FC","Min:300 Max:10000","0","266","7","false","false","193348","false","false","RM,CAM","500"
"Caro Díaz","75","Common","GK","Spain","LALIGA HYPERMOTION","Burgos CF","Min:300 Max:10000","0","266","7","false","false","234779","false","false","GK","500"
"Lainer","75","Common","RB","Austria","Bundesliga","M'gladbach","Min:300 Max:10000","0","266","7","false","false","223724","false","false","RWB,RB","500"
"Bou","75","Common","ST","Argentina","MLS","New England","Min:300 Max:10000","0","266","7","false","false","188955","false","false","LM,CF,ST","550"
"Van der Jagt","75","Common","CDM","United States","NWSL","OL Reign","Min:300 Max:10000","0","266","7","false","false","267522","false","false","CDM","500"
"Demme","75","Common","CDM","Germany","Serie A TIM","Napoli FC","Min:300 Max:10000","0","266","7","false","false","202325","false","false","CDM,CM","500"
"Davis","75","Common","CB","United States","D1 Arkema","Havre AC","Min:300 Max:10000","0","0","7","true","false","269208","false","false","CB","500"
"Silva","75","CONMEBOL Libertadores","RM","Uruguay","Libertadores","Olimpia","Min:600 Max:10000","0","0","7","true","false","218868","false","false","RM,CM,RW","3500"
"Advíncula","75","CONMEBOL Libertadores","RB","Peru","Libertadores","Boca Juniors","Min:600 Max:10000","0","0","7","true","false","204539","false","false","RWB,RB,RM,RW","650"
"Diomande","75","Common","CB","Ivory Coast","Liga Portugal","Sporting CP","Min:300 Max:10000","0","0","7","true","false","270531","false","false","CB","500"
"Barboza","75","CONMEBOL Libertadores","CB","Argentina","Libertadores","Libertad","Min:600 Max:10000","0","0","7","true","false","229749","false","false","CB","2800"
"Hernández","75","CONMEBOL Sudamericana","CB","Argentina","Sudamericana","San Lorenzo","Min:300 Max:10000","0","0","7","true","false","268621","false","false","CB","2700"
"Díaz","75","CONMEBOL Libertadores","LB","Argentina","Libertadores","River Plate","Min:600 Max:10000","0","0","7","true","false","246870","false","false","CB,LB,LWB","650"
"Da Silva Ferreira","75","Common","CB","Brazil","Liga F","CA Tenerife","Min:300 Max:10000","0","0","7","true","false","273547","false","false","CB","2000"
"Silva","75","CONMEBOL Libertadores","GK","Uruguay","Libertadores","Libertad","Min:600 Max:10000","0","0","7","true","false","198653","false","false","GK","2800"
"Schulze Solano","75","Common","CB","Spain","Liga F","Athletic Club","Min:300 Max:10000","0","0","7","true","false","272124","false","false","CB","550"
"Ramírez","75","CONMEBOL Libertadores","GK","Ecuador","Libertadores","IDV","Min:600 Max:10000","0","0","7","true","false","256161","false","false","GK","2700"
"Verbruggen","75","Common","GK","Netherlands","Premier League","Brighton","Min:300 Max:10000","0","0","7","true","false","258498","false","false","GK","500"
"Kalvach","75","Common","CDM","Czech Republic","Česká Liga","Viktoria Plzeň","Min:300 Max:10000","0","0","7","true","false","251221","false","false","CDM,CM","500"
"Weissman","75","Common","ST","Israel","LALIGA EA SPORTS","Granada CF","Min:300 Max:10000","0","0","7","true","false","251412","false","false","CF,ST","500"
"Hausicke","75","Common","CDM","Germany","GPFBL","SV Werder Bremen","Min:300 Max:10000","0","0","7","true","false","265116","false","false","CDM,CM","500"
"Camello Pérez","75","Common","ST","Spain","LALIGA EA SPORTS","Rayo Vallecano","Min:300 Max:10000","0","0","7","true","false","248805","false","false","CF,ST","700"
"Zorgane","75","Common","CM","Algeria","1A Pro League","Sp. Charleroi","Min:300 Max:10000","0","0","7","true","false","262925","false","false","CDM,CM","500"
"Dina Ebimbe","75","Common","RM","France","Bundesliga","Frankfurt","Min:300 Max:10000","0","0","7","true","false","248573","false","false","RWB,RM,CM,RW","500"
"Marmoush","75","Common","ST","Egypt","Bundesliga","Frankfurt","Min:300 Max:10000","0","0","7","true","false","256675","false","false","LM,CF,ST","500"
"Praet","75","Common","CAM","Belgium","EFL Championship","Leicester City","Min:300 Max:10000","0","0","7","true","false","199652","false","false","CM,CAM,CF","500"
"Paintsil","75","Rare","RM","Ghana","1A Pro League","KRC Genk","Min:600 Max:10000","0","0","7","true","false","241162","false","false","RM,LM,RW","700"
"Borja","75","CONMEBOL Libertadores","ST","Colombia","Libertadores","River Plate","Min:600 Max:10000","0","0","7","true","false","219862","false","false","CF,ST","650"
"Sigali","75","CONMEBOL Libertadores","CB","Argentina","Libertadores","Racing Club","Min:600 Max:10000","0","0","7","true","false","215135","false","false","CB","2100"
"Raskin","75","Common","CM","Belgium","cinch Prem","Rangers","Min:300 Max:10000","0","0","7","true","false","239810","false","false","CDM,CM","500"
"Arias","75","CONMEBOL Libertadores","GK","Chile","Libertadores","Racing Club","Min:600 Max:10000","0","0","7","true","false","223249","false","false","GK","2000"
"Zachariassen","74","Rare","CAM","Norway","Magyar Liga","Ferencvárosi TC","Min:300 Max:10000","0","0","7","true","false","237566","false","false","RM,CAM","350"
"Fredericks","73","Rare","RB","England","Premier League","AFC Bournemouth","Min:300 Max:10000","0","256","7","false","false","205346","false","false","RWB,RB","900"
"de Magalhães da S.","73","Rare","CDM","Brazil","MLS","Inter Miami CF","Min:300 Max:10000","0","256","7","false","false","251410","false","false","CDM,CM","700"
"Megroz","73","Rare","LB","Switzerland","Schweizer Damen Liga","FC Zürich","Min:300 Max:10000","0","256","7","false","false","273406","false","false","RB,LB,LWB","350"
"Mendy","73","Rare","LB","France","Ligue 1 Uber Eats","FC Lorient","Min:300 Max:10000","0","256","7","false","false","204884","false","false","LB,LWB","1000"
"Lopes Pereira","73","Common","RWB","Portugal","Serie A TIM","Monza","Min:150 Max:10000","0","0","7","true","false","230824","false","false","RWB,RB,RM","1500"
"Mazzocchi","73","Common","RWB","Italy","Serie A TIM","Salernitana","Min:150 Max:10000","0","0","7","true","false","239679","false","false","RWB,RB,LWB,RM","400"
"Šutalo","72","Rare","CB","Croatia","Liga Hrvatska","Dinamo Zagreb","Min:300 Max:10000","0","252","7","false","false","255891","false","false","CB","400"
"de Jesus Santos","72","Rare","CB","Brazil","Liga Portugal","FC Vizela","Min:300 Max:10000","0","252","7","false","false","266250","false","false","CB","350"
"Andersson","72","Rare","RB","Sweden","3F Superliga","FC Midtjylland","Min:300 Max:10000","0","252","7","false","false","227600","false","false","RWB,RB","400"
"Ahn","72","Rare","RWB","Korea Republic","K League 1","Jeonbuk Hyundai","Min:300 Max:10000","0","252","7","false","false","227788","false","false","RWB,RB","450"
"Romero","72","CONMEBOL Sudamericana","CB","Argentina","Sudamericana","Estudiantes","Min:150 Max:10000","0","108","7","false","false","260404","false","false","CB,LB","5000"
"Vermeeren","72","Common","CDM","Belgium","1A Pro League","Royal Antwerp FC","Min:150 Max:10000","0","108","7","false","false","269859","false","false","CDM,CM","300"
"Wellenreuther","72","Rare","GK","Germany","Eredivisie","Feyenoord","Min:300 Max:10000","0","0","7","true","false","223686","false","false","GK","1700"
"Trauco","72","Rare","LB","Peru","MLS","SJ Earthquakes","Min:300 Max:10000","0","0","7","true","false","225706","false","false","LB,LWB,LM","600"
"Rodríguez","71","CONMEBOL Libertadores","CDM","Uruguay","Libertadores","Nacional","Min:250 Max:10000","0","249","7","false","false","266689","false","false","CDM,CM","500"
"Řezník","71","Rare","RB","Czech Republic","Česká Liga","Viktoria Plzeň","Min:250 Max:10000","0","249","7","false","false","180823","false","false","RWB,RB,CB","500"
"Conde","71","Common","CDM","Guinea","CSSL ","FC Zürich","Min:150 Max:10000","0","107","7","false","false","270512","false","false","CDM,CM","600"
"Barrios","71","Common","CB","Argentina","LPF","Godoy Cruz","Min:150 Max:10000","0","107","7","false","false","199435","false","false","RB,CB","550"
"Naismith","71","Common","CB","Scotland","EFL Championship","Bristol City","Min:150 Max:10000","0","107","7","false","false","205054","false","false","CB,CDM","300"
"Yoro","71","Common","CB","France","Ligue 1 Uber Eats","LOSC Lille","Min:150 Max:10000","0","107","7","false","false","269087","false","false","CB,CDM","1800"
"Greaves","71","Common","CB","England","EFL Championship","Hull City","Min:150 Max:10000","0","107","7","false","false","248602","false","false","CB,LB","1000"
"Pellistri","71","Common","RW","Uruguay","Premier League","Manchester Utd","Min:150 Max:10000","0","0","7","true","false","253283","false","false","RM,RW,LW","5500"
"Beck","71","Rare","GK","Germany","GPFBL","VfL Wolfsburg","Min:250 Max:10000","0","0","7","true","false","277014","false","false","GK","500"
"Shin","71","Common","CM","Korea Republic","K League 1","Incheon United","Min:150 Max:10000","0","0","7","true","false","202986","false","false","CDM,CM","400"
"Doyle","71","Common","CB","England","EFL Championship","Leicester City","Min:150 Max:10000","0","0","7","true","false","263390","false","false","CB,LB","400"
"Lozano","70","CONMEBOL Libertadores","RB","Uruguay","Libertadores","Nacional","Min:250 Max:10000","0","245","7","false","false","266844","false","false","RWB,RB,LB","900"
"Klotz","70","Common","RB","Austria","D1 Arkema","AS Saint Étienne","Min:150 Max:10000","0","105","7","false","false","276396","false","false","RWB,RB,LB","500"
"Ríos","70","CONMEBOL Sudamericana","CDM","Colombia","Sudamericana","Deportes Tolima","Min:150 Max:10000","0","105","7","false","false","232195","false","false","CDM,CM","350"
"Baroja","70","CONMEBOL Sudamericana","GK","Venezuela","Sudamericana","Caracas FC","Min:150 Max:10000","0","105","7","false","false","217095","false","false","GK","2900"
"Dugandžić","70","Common","ST","Croatia","ROSHN Saudi League","Al Tai","Min:150 Max:5000","0","105","7","false","false","50559303","false","false","CF,ST","650"
"Morris","70","Common","CDM","United States","MLS","Columbus Crew","Min:150 Max:10000","0","105","7","false","false","255145","false","false","CDM,CM","300"
"Clarkson","70","Common","CM","England","cinch Prem","Aberdeen","Min:150 Max:10000","0","0","44","true","false","252134","false","false","CDM,CM,CAM","450"
"Goins","70","Common","ST","United States","NWSL","Rac. Louisville","Min:150 Max:10000","0","0","7","true","false","268305","false","false","CF,ST","800"
"Corredera Alardi","70","Common","CM","Spain","LALIGA HYPERMOTION","CD Tenerife","Min:150 Max:10000","0","0","7","true","false","229207","false","false","CDM,RM,CM","400"
"Arias","69","CONMEBOL Libertadores","ST","Uruguay","Libertadores","The Strongest","Min:250 Max:10000","0","242","7","false","false","240168","false","false","CF,ST","600"
"Lletget","69","Common","CM","United States","MLS","FC Dallas","Min:150 Max:10000","0","104","7","false","false","201447","false","false","RM,CM","500"
"Lawrence","69","Common","CB","Wales","Bundesliga 2","1. FC Nürnberg","Min:150 Max:10000","0","104","7","false","false","245768","false","false","CB","400"
