Id,Name,Rating,RarityId,Rarity,Preferred Position,Nation,League,Team,Untradeable,Loans,IsDuplicate,IsInActive11,Groups,Alternate Positions,ExternalPrice
269132,Diaz Nunez Gabriel,69,0,Common,LB,Argentina,LPF,Sarmiento,TRUE,FALSE,FALSE,FALSE,0,"LB,LM",200
269133,Engelhardt Florian,60,1,Rare,CDM,Germany,3. Liga,Viktoria Koln,TRUE,FALSE,FALSE,FALSE,4,"CDM,RM",200
248110,Iacob Paul,68,0,Common,CB,Romania,SUPERLIGA,FC Rapid 1923,TRUE,FALSE,FALSE,FALSE,0,CB,200
248111,Artean Andrei,67,0,Common,CDM,Romania,SUPERLIGA,CFR 1907 Cluj,TRUE,FALSE,FALSE,FALSE,0,"CDM,CB,CM",200
248112,Vina Ionut,65,0,Common,CM,Romania,SUPERLIGA,Farul Constanta,TRUE,FALSE,FALSE,FALSE,0,"CM,RW",200
269136,Mainoo Kobbie,77,0,Common,CDM,England,Premier League,Man Utd,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",500
248113,Matan Alexandru,68,1,Rare,CAM,Romania,MLS,Columbus Crew,TRUE,FALSE,FALSE,FALSE,4,"CAM,LM",600
269137,Poveda Bruno,63,1,Rare,GK,Bolivia,Sudamericana,Wilstermann,TRUE,FALSE,FALSE,FALSE,4,GK,200
248114,Casap Carlo,60,1,Rare,CM,Romania,SUPERLIGA,Farul Constanta,TRUE,FALSE,FALSE,FALSE,4,CM,200
269138,Li Yuefeng,50,0,Common,GK,China PR,CSL,Tianjin JMT FC,TRUE,FALSE,FALSE,FALSE,0,GK,200
269140,Zhang Xingliang,48,1,Rare,RM,China PR,CSL,Tianjin JMT FC,TRUE,FALSE,FALSE,FALSE,4,"RM,RW",200
248117,Ciobanu Andrei,62,0,Common,CAM,Romania,SUPERLIGA,Farul Constanta,TRUE,FALSE,FALSE,FALSE,0,"CAM,CM",200
227095,Giugliano Manuela,84,1,Rare,CM,Italy,Calcio A Femminile,Roma,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM,CAM",2100
269141,Yan Bingliang,49,1,Rare,GK,China PR,CSL,Tianjin JMT FC,TRUE,FALSE,FALSE,FALSE,4,GK,200
227096,Boattin Lisa,84,1,Rare,LB,Italy,Calcio A Femminile,Juventus,TRUE,FALSE,FALSE,FALSE,4,"LB,CB,LM",2100
206073,Obileye Ayo,62,0,Common,CB,England,CSL,Cangzhou FC,TRUE,FALSE,FALSE,FALSE,0,CB,200
206075,Johnstone Sam,78,0,Common,GK,England,Premier League,Crystal Palace,TRUE,FALSE,FALSE,FALSE,0,GK,0
248121,Smith Jackson,62,0,Common,GK,England,EFL League One,Barnsley,TRUE,FALSE,FALSE,FALSE,0,GK,4500
269145,Zaremba Aleksandra,70,0,Common,RB,Spain,Liga F,UD Tenerife,TRUE,FALSE,FALSE,FALSE,0,RB,200
269146,Alex Primo,60,0,Common,GK,Spain,LALIGA HYPERMOTION,Levante UD,TRUE,FALSE,FALSE,FALSE,0,GK,200
248123,Tomi Felix,60,0,Common,RM,France,Ligue 2 BKT,SC Bastia,TRUE,FALSE,FALSE,FALSE,0,"RM,RW,ST",200
227101,Haavi Emilie,82,1,Rare,LW,Norway,Calcio A Femminile,Roma,TRUE,FALSE,FALSE,FALSE,4,"LW,LM,RW",650
248124,Stepien Mateusz,61,0,Common,RM,Poland,PKO BP Ekstraklasa,Stal Mielec,TRUE,FALSE,FALSE,FALSE,0,"RM,RW",0
227102,Hansen Caroline Graham,90,1,Rare,RW,Norway,Liga F,FC Barcelona,TRUE,FALSE,FALSE,FALSE,4,"RW,RM",896000
50577187,Waine Ben,64,1,Rare,ST,New Zealand,EFL League One,Mansfield Town,TRUE,FALSE,FALSE,FALSE,4,ST,200
269149,Newby Elliot,62,1,Rare,LB,England,EFL League Two,Barrow,TRUE,FALSE,FALSE,FALSE,4,"LB,RB",200
248126,Acquah Emile,62,1,Rare,ST,England,EFL League Two,Barrow,TRUE,FALSE,FALSE,FALSE,4,ST,200
269150,Pye Ethan,63,0,Common,CB,England,EFL League One,Stockport,TRUE,FALSE,FALSE,FALSE,0,"CB,LB",200
269151,Wolff Owen,64,0,Common,CDM,USA,MLS,Austin FC,TRUE,FALSE,FALSE,FALSE,0,"CDM,RM,CM",200
227106,Diego Gonzalez,68,0,Common,CB,Spain,LALIGA HYPERMOTION,Albacete BP,TRUE,FALSE,FALSE,FALSE,0,CB,200
206083,Murphy Josh,68,1,Rare,LM,England,EFL Championship,Portsmouth,TRUE,FALSE,FALSE,FALSE,4,"LM,RM,LW",300
269153,Gaaei Anton,67,0,Common,RB,Denmark,Eredivisie,Ajax,TRUE,FALSE,FALSE,FALSE,0,RB,200
206085,Murphy Jacob,76,0,Common,RW,England,Premier League,Newcastle Utd,TRUE,FALSE,FALSE,FALSE,0,"RW,RM",350
248131,Park Jung In,65,0,Common,ST,Korea Rep.,K League 1,Daejeon Hana,TRUE,FALSE,FALSE,FALSE,0,"ST,CAM",200
227109,Kennedy Alanna,79,0,Common,CB,Australia,Barclays WSL,Manchester City,TRUE,FALSE,FALSE,FALSE,0,"CB,CDM",450
269155,Matheus Indio,66,0,Common,CDM,Brazil,CSL,Qingdao W. Coast,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
206086,Toffolo Harry,72,1,Rare,LB,England,Premier League,Nott'm Forest,TRUE,FALSE,FALSE,FALSE,4,LB,550
227110,Foord Caitlin,85,1,Rare,LW,Australia,Barclays WSL,Arsenal,TRUE,FALSE,FALSE,FALSE,4,"LW,LM",5400
269156,Moxon Owen,67,0,Common,CM,England,EFL Championship,Portsmouth,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
206089,McGeehan Cameron,63,1,Rare,CM,N. Ireland,EFL League One,Northampton,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM,CAM",200
227113,van Egmond Emily,82,1,Rare,CDM,Australia,NWSL,San Diego Wave,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",650
269159,van Brederode Myron,69,1,Rare,LW,Netherlands,Eredivisie,AZ,TRUE,FALSE,FALSE,FALSE,4,"LW,LM",0
185068,Russell Johnny,72,1,Rare,RW,Scotland,MLS,Sporting KC,TRUE,FALSE,FALSE,FALSE,4,"RW,RM",350
248137,Rodriguez Facundo,71,1,Rare,CB,Argentina,Libertadores,Estudiantes,TRUE,FALSE,FALSE,FALSE,4,CB,400
227115,Gorry Katrina,78,1,Rare,CM,Australia,Barclays WSL,West Ham,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM",650
227119,Catley Steph,83,1,Rare,LB,Australia,Barclays WSL,Arsenal,TRUE,FALSE,FALSE,FALSE,4,"LB,LW",900
206098,Patric,77,0,Common,CB,Spain,Serie A Enilive,Latium,TRUE,FALSE,FALSE,FALSE,0,CB,1100
248146,Wright Ian,87,12,Icon,ST,England,Icons,Icon,TRUE,FALSE,FALSE,FALSE,7,ST,145000
67311516,Sterling Raheem,86,94,New Rare 94,LM,England,Premier League,Arsenal,TRUE,FALSE,FALSE,FALSE,0,"LM,RM,ST,LW",0
206101,Babunski David,65,0,Common,CM,Macedonia,Scottish Prem,Dundee United,TRUE,FALSE,FALSE,FALSE,0,"CM,CAM,LW",200
248147,Praszelik Mateusz,67,0,Common,CDM,Poland,Serie BKT,Sudtirol,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
227125,Kerr Sam,90,1,Rare,ST,Australia,Barclays WSL,Chelsea,TRUE,FALSE,FALSE,FALSE,4,ST,37500
248148,Zubimendi,81,0,Common,CDM,Spain,LALIGA EA SPORTS,Real Sociedad,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",500
248149,Karbownik Michal,71,0,Common,LB,Poland,Bundesliga 2,Hertha BSC,TRUE,FALSE,FALSE,FALSE,0,"LB,RB",250
50514142,Muslera Fernando,84,3,Team of the Week,GK,Uruguay,Trendyol Super Lig,Galatasaray,TRUE,FALSE,FALSE,FALSE,4,GK,13000
227127,Alex Remiro,84,1,Rare,GK,Spain,LALIGA EA SPORTS,Real Sociedad,TRUE,FALSE,FALSE,FALSE,4,GK,2300
206104,Dursun Serdar,70,0,Common,ST,Türkiye,Trendyol Super Lig,Alanyaspor,TRUE,FALSE,FALSE,FALSE,0,ST,200
248150,Kumar Ravi,50,0,Common,GK,India,ISL,Punjab FC,TRUE,FALSE,FALSE,FALSE,0,GK,200
269175,Tanner Ollie,65,0,Common,RM,England,EFL Championship,Cardiff City,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW",250
269176,Veliz Alejo,75,0,Common,ST,Argentina,LALIGA EA SPORTS,RCD Espanyol,TRUE,FALSE,FALSE,FALSE,0,ST,350
269181,Coppola Diego,71,0,Common,CB,Italy,Serie A Enilive,Hellas Verona,TRUE,FALSE,FALSE,FALSE,0,CB,400
248158,Slonina Gabriel,68,0,Common,GK,USA,EFL League One,Barnsley,TRUE,FALSE,FALSE,FALSE,0,GK,200
269182,Raimondo Antonio,69,0,Common,ST,Italy,Serie A Enilive,Venezia,TRUE,FALSE,FALSE,FALSE,0,ST,350
206113,Gnabry Serge,82,1,Rare,RM,Germany,Bundesliga,FC Bayern Munchen,TRUE,FALSE,FALSE,FALSE,4,"RM,LM,RW,ST",650
206114,Olsson Kristoffer,74,1,Rare,CM,Sweden,3F Superliga,FC Midtjylland,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM,CAM",350
269184,Mwanga Junior,72,1,Rare,CDM,France,Ligue 1 McDonald's,Strasbourg,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",400
206115,Hayden Isaac,71,1,Rare,CDM,England,Premier League,Newcastle Utd,TRUE,FALSE,FALSE,FALSE,4,"CDM,CB,CM",500
269186,Oskarsson Orri,69,0,Common,ST,Iceland,3F Superliga,F.C. Kobenhavn,TRUE,FALSE,FALSE,FALSE,0,ST,0
248165,Ratiu Andrei,73,1,Rare,RB,Romania,LALIGA EA SPORTS,Rayo Vallecano,TRUE,FALSE,FALSE,FALSE,4,"RB,RM",350
248166,Johnsen Lasse Berg,72,1,Rare,CDM,Norway,Allsvenskan,Malmo FF,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",350
269190,Albayrak Mehmet,54,0,Common,CB,Türkiye,Trendyol Super Lig,Sivasspor,TRUE,FALSE,FALSE,FALSE,0,"CB,RB",200
248167,Ekeland Jostein,61,0,Common,LW,Norway,Eliteserien,Stromsgodset IF,TRUE,FALSE,FALSE,FALSE,0,"LW,LM,ST",200
248168,thor­halls­son Dagur Dan,64,1,Rare,RB,Iceland,MLS,Orlando City,TRUE,FALSE,FALSE,FALSE,4,"RB,CM",200
248169,Vlcek Tomas,73,1,Rare,CB,Czech Rep.,Ceska Liga,Slavia Praha,TRUE,FALSE,FALSE,FALSE,4,"CB,RB",350
248171,Bettella Davide,64,1,Rare,CB,Italy,Serie A Enilive,Monza,TRUE,FALSE,FALSE,FALSE,4,CB,0
269196,Anchor Max,50,0,Common,GK,Canada,MLS,Whitecaps FC,TRUE,FALSE,FALSE,FALSE,0,GK,200
269197,Mantilla,65,0,Common,RB,Spain,LALIGA HYPERMOTION,R. Racing Club,TRUE,FALSE,FALSE,FALSE,0,"RB,CB",200
248174,Boujellab Nassim,63,1,Rare,CAM,Morocco,3. Liga,Arminia Bielefeld,TRUE,FALSE,FALSE,FALSE,4,CAM,200
248175,Knudsen Magnus,68,0,Common,CM,Norway,Bundesliga,Holstein Kiel,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM,LM",500
227154,Britos Sebastian,69,1,Rare,GK,Uruguay,Libertadores,Universitario,TRUE,FALSE,FALSE,FALSE,4,GK,300
248177,Chakrabarti Souvik,55,0,Common,RB,India,ISL,East Bengal,TRUE,FALSE,FALSE,FALSE,0,"RB,CDM,CM",200
248178,Singh Bipin,63,1,Rare,LM,India,ISL,Mumbai City FC,TRUE,FALSE,FALSE,FALSE,4,"LM,RW,LW",200
269202,Pinguet Alice,71,1,Rare,GK,France,Arkema PL,Dijon FCO,TRUE,FALSE,FALSE,FALSE,4,GK,400
50598264,Sor Yira,80,3,Team of the Week,LW,Nigeria,1A Pro League,KRC Genk,TRUE,FALSE,FALSE,FALSE,4,"LW,RM,LM,ST",11500
269203,Hoarau Fanny,70,1,Rare,LM,France,Arkema PL,Strasbourg,TRUE,FALSE,FALSE,FALSE,4,"LM,CB,LB,LW",350
206134,Cole Devante,68,1,Rare,ST,England,EFL Championship,West Brom,TRUE,FALSE,FALSE,FALSE,4,ST,300
248180,Fernandes Raynier,58,0,Common,CM,India,ISL,Odisha FC,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
269208,Davis Deja,75,0,Common,CB,USA,Arkema PL,Paris FC,TRUE,FALSE,FALSE,FALSE,0,CB,400
206142,Dieng Timothee,62,0,Common,CM,France,EFL League Two,Gillingham,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
248188,Song Min Kyu,72,1,Rare,CAM,Korea Rep.,K League 1,Jeonbuk Hyundai,TRUE,FALSE,FALSE,FALSE,4,"CAM,LM,ST",350
269213,Enguehard Romane,73,1,Rare,RB,France,Arkema PL,Havre AC,TRUE,FALSE,FALSE,FALSE,4,"RB,LB",350
185122,Gulacsi Peter,82,1,Rare,GK,Hungary,Bundesliga,RB Leipzig,TRUE,FALSE,FALSE,FALSE,4,GK,700
269214,Sumo Eva,73,1,Rare,CM,France,Arkema PL,FC Nantes,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM",350
206145,Uphoff Benjamin,70,0,Common,GK,Germany,3. Liga,FC Hansa Rostock,TRUE,FALSE,FALSE,FALSE,0,GK,650
248191,Portilla Juan Camilo,72,0,Common,CDM,Colombia,Libertadores,Talleres,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
206147,Antonsson Marcus,65,0,Common,ST,Sweden,A-League,WS Wanderers,TRUE,FALSE,FALSE,FALSE,0,ST,200
227174,Cash Matty,79,0,Common,RB,Poland,Premier League,Aston Villa,TRUE,FALSE,FALSE,FALSE,0,"RB,RM",550
248197,Dakshinamurthy Vignesh,56,0,Common,LB,India,ISL,Chennaiyin FC,TRUE,FALSE,FALSE,FALSE,0,"LB,LM",200
248199,Antov Valentin,67,0,Common,CB,Bulgaria,Serie BKT,Cremonese,TRUE,FALSE,FALSE,FALSE,0,"CB,RB",2400
269223,Diego Gonzalez,64,1,Rare,CB,Spain,LALIGA HYPERMOTION,SD Huesca,TRUE,FALSE,FALSE,FALSE,4,"CB,LB",200
269224,Ivan Gil,68,0,Common,CM,Spain,LALIGA EA SPORTS,UD Las Palmas,TRUE,FALSE,FALSE,FALSE,0,"CM,LM,LW",200
248201,Minchev Martin,71,1,Rare,ST,Bulgaria,Trendyol Super Lig,Caykur Rizespor,TRUE,FALSE,FALSE,FALSE,4,"ST,RW,LW",300
248203,Al Ghamdi Firas,56,0,Common,RM,Saudi Ara.,ROSHN Saudi League,Al Raed,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW",850
269227,Alex Pastor,66,0,Common,CB,Spain,LALIGA HYPERMOTION,Malaga CF,TRUE,FALSE,FALSE,FALSE,0,"CB,RB",200
227182,Breslin Anthony,61,0,Common,LB,Ireland,SSE Airtricity PD,St. Pats,TRUE,FALSE,FALSE,FALSE,0,LB,200
269228,Altimira,66,0,Common,RB,Spain,LALIGA EA SPORTS,CD Leganes,TRUE,FALSE,FALSE,FALSE,0,"RB,RM",450
206159,Sabelli Stefano,70,0,Common,RB,Italy,Serie A Enilive,Genoa,TRUE,FALSE,FALSE,FALSE,0,"RB,RM",300
269230,Sadiki Noah,67,0,Common,CDM,DR Congo,1A Pro League,R. Union St.-G.,TRUE,FALSE,FALSE,FALSE,0,"CDM,RB,CM",200
248207,Mallo Facundo,72,0,Common,CB,Uruguay,Libertadores,Rosario Central ,TRUE,FALSE,FALSE,FALSE,0,CB,3500
227186,Batalla Augusto,76,0,Common,GK,Argentina,LALIGA EA SPORTS,Rayo Vallecano,TRUE,FALSE,FALSE,FALSE,0,GK,600
269232,Karssies Sam,59,0,Common,GK,Netherlands,Eredivisie,FC Twente,TRUE,FALSE,FALSE,FALSE,0,GK,200
206165,Maniero Luca,64,1,Rare,GK,Italy,Serie BKT,Cittadella,TRUE,FALSE,FALSE,FALSE,4,GK,200
185144,Coda Massimo,75,0,Common,ST,Italy,Serie BKT,Sampdoria,TRUE,FALSE,FALSE,FALSE,0,ST,350
227190,Irene Paredes,88,1,Rare,CB,Spain,Liga F,FC Barcelona,TRUE,FALSE,FALSE,FALSE,4,CB,17000
227191,Marta Torrejon,80,0,Common,RB,Spain,Liga F,FC Barcelona,TRUE,FALSE,FALSE,FALSE,0,"RB,CB",600
206170,Turnbull Jordan,63,1,Rare,CB,England,EFL League Two,Tranmere Rovers,TRUE,FALSE,FALSE,FALSE,4,CB,200
248216,Hasal Thomas,63,1,Rare,GK,Canada,MLS,LAFC,TRUE,FALSE,FALSE,FALSE,4,GK,200
206171,Junior Urso,68,0,Common,CDM,Brazil,MLS,Charlotte FC,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
248219,Adriana,76,0,Common,LM,Brazil,NWSL,Orlando Pride,TRUE,FALSE,FALSE,FALSE,0,"LM,RM,LW",350
248221,Mu Pengfei,58,0,Common,GK,China PR,CSL,Qingdao Hainiu,TRUE,FALSE,FALSE,FALSE,0,GK,200
248222,Liu Xinyu,55,0,Common,RM,China PR,CSL,Cangzhou FC,TRUE,FALSE,FALSE,FALSE,0,"RM,LM,RW",200
269246,Eerdhuijzen Mike,69,0,Common,CB,Netherlands,Eredivisie,Sparta Rotterdam,TRUE,FALSE,FALSE,FALSE,0,CB,200
50577285,Rutter Georginio,88,94,New Rare 94,CAM,France,Premier League,Brighton,TRUE,FALSE,FALSE,FALSE,0,"CAM,ST",0
227201,Vicky Losada,77,0,Common,CM,Spain,Barclays WSL,Brighton,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",350
269247,James Dean,62,0,Common,LB,Netherlands,Eredivisie,Go Ahead Eagles,TRUE,FALSE,FALSE,FALSE,0,LB,200
269248,Murkin Derry John,70,1,Rare,LB,England,Bundesliga 2,FC Schalke 04,TRUE,FALSE,FALSE,FALSE,4,"LB,CB,LM",300
227203,Alexia Putellas,90,1,Rare,CM,Spain,Liga F,FC Barcelona,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",512000
269249,Plat Brian,64,1,Rare,CB,Netherlands,1A Pro League,K. Beerschot VA,TRUE,FALSE,FALSE,FALSE,4,"CB,RB,RM",200
227204,Lola Gallardo,80,0,Common,GK,Spain,Liga F,Atletico de Madrid,TRUE,FALSE,FALSE,FALSE,0,GK,600
269251,Benitez Frankarlos,61,0,Common,GK,Venezuela,Libertadores,Caracas FC,TRUE,FALSE,FALSE,FALSE,0,GK,200
248230,Carls Jonas,64,1,Rare,LB,Germany,3. Liga,SV Waldhof,TRUE,FALSE,FALSE,FALSE,4,"LB,LM",0
227208,Celia,74,1,Rare,RB,Spain,NWSL,Orlando Pride,TRUE,FALSE,FALSE,FALSE,4,RB,350
248231,Lopez Munoz Hernan,74,1,Rare,CAM,Argentina,MLS,SJ Earthquakes,TRUE,FALSE,FALSE,FALSE,4,"CAM,RM,LM",350
269256,Ould-Chikh Walid,68,1,Rare,CAM,Netherlands,Bundesliga 2,Braunschweig,TRUE,FALSE,FALSE,FALSE,4,"CAM,CM",450
269258,Twigt Calvin,66,0,Common,CM,Netherlands,Eredivisie,Go Ahead Eagles,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
269259,Zeefuik Lequincio,64,1,Rare,ST,Netherlands,Eredivisie,AZ,TRUE,FALSE,FALSE,FALSE,4,"ST,CAM",200
143121,Sosa Jose,74,1,Rare,CM,Argentina,Libertadores,Estudiantes,TRUE,FALSE,FALSE,FALSE,4,"CM,CDM,CAM",350
248237,He Yupeng,60,0,Common,RB,China PR,CSL,Beijing FC,TRUE,FALSE,FALSE,FALSE,0,"RB,LB",200
269262,Oyedele Maxi,61,1,Rare,CDM,Poland,PKO BP Ekstraklasa,Legia Warszawa,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",200
185172,Fiorillo Vincenzo,67,0,Common,GK,Italy,Serie BKT,Salernitana,TRUE,FALSE,FALSE,FALSE,0,GK,300
269264,Kaars Martijn,66,0,Common,ST,Netherlands,Bundesliga 2,1. FC Magdeburg,TRUE,FALSE,FALSE,FALSE,0,"ST,CAM",200
248243,Camavinga Eduardo,83,1,Rare,CM,France,LALIGA EA SPORTS,Real Madrid,TRUE,FALSE,FALSE,FALSE,4,"CM,LB,CDM",1400
206198,Heintz Dominique,71,0,Common,CB,Germany,Bundesliga 2,1. FC Koln,TRUE,FALSE,FALSE,FALSE,0,"CB,LB",250
227222,Guilbert Frederic,75,0,Common,RB,France,Ligue 1 McDonald's,Strasbourg,TRUE,FALSE,FALSE,FALSE,0,"RB,CB,LB",0
248245,Pedersen Thore,64,0,Common,RB,Norway,Eliteserien,SK Brann,TRUE,FALSE,FALSE,FALSE,0,"RB,LB",200
227223,Vita Alessio,69,1,Rare,CM,Italy,Serie BKT,Cittadella,TRUE,FALSE,FALSE,FALSE,4,"CM,CAM",300
269269,Golz Jakob,69,0,Common,GK,Germany,3. Liga,Rot-Weiss Essen,TRUE,FALSE,FALSE,FALSE,0,GK,200
248246,Majumder Debjit,56,0,Common,GK,India,ISL,East Bengal,TRUE,FALSE,FALSE,FALSE,0,GK,200
248247,Mukherjee Ankit,52,0,Common,RB,India,ISL,Chennaiyin FC,TRUE,FALSE,FALSE,FALSE,0,"RB,RM",200
269271,Stankovic Filip,70,1,Rare,GK,Serbia,Serie A Enilive,Venezia,TRUE,FALSE,FALSE,FALSE,4,GK,300
206202,Norburn Ollie,66,0,Common,CM,Grenada,EFL League One,Blackpool,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
185181,Yoel,70,0,Common,GK,Spain,LALIGA HYPERMOTION,Racing de Ferrol,TRUE,FALSE,FALSE,FALSE,0,GK,200
269273,Gonzalez Matias,63,1,Rare,CB,Uruguay,Sudamericana,Danubio,TRUE,FALSE,FALSE,FALSE,4,CB,200
248251,Sharma Hitesh,56,0,Common,CM,India,ISL,Mumbai City FC,TRUE,FALSE,FALSE,FALSE,0,"CM,CDM",200
248252,Rane Jayesh,54,0,Common,CDM,India,ISL,Mumbai City FC,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM,LW",200
269276,Oristanio Gaetano,71,1,Rare,CAM,Italy,Serie A Enilive,Venezia,TRUE,FALSE,FALSE,FALSE,4,"CAM,ST",550
269277,Mendy Bissenty,61,0,Common,CB,Senegal,Ligue 2 BKT,Red Star FC,TRUE,FALSE,FALSE,FALSE,0,CB,200
248254,Soto Sebastian,63,0,Common,ST,USA,O. Bundesliga,Austria Klagenfurt,TRUE,FALSE,FALSE,FALSE,0,ST,200
227232,Sotoca Florian,77,0,Common,ST,France,Ligue 1 McDonald's,RC Lens,TRUE,FALSE,FALSE,FALSE,0,ST,400
269278,Gomez Diego,68,0,Common,CM,Paraguay,MLS,Inter Miami CF,TRUE,FALSE,FALSE,FALSE,0,"CM,RM,LM",600
248255,Hawsawi Abdulbasit,56,0,Common,GK,Saudi Ara.,ROSHN Saudi League,Damac FC,TRUE,FALSE,FALSE,FALSE,0,GK,200
248256,Sanyor Meshari,52,0,Common,GK,Saudi Ara.,ROSHN Saudi League,Al Raed,TRUE,FALSE,FALSE,FALSE,0,GK,200
227234,Tousart Lucas,76,0,Common,CDM,France,Bundesliga,Union Berlin,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",350
248257,Galani Sebastian,65,0,Common,CDM,Chile,Sudamericana,Coquimbo Unido,TRUE,FALSE,FALSE,FALSE,0,"CDM,CM",200
248258,Zavala Cristian,68,1,Rare,RW,Chile,Libertadores,Colo-Colo,TRUE,FALSE,FALSE,FALSE,4,"RW,RM,LW",300
227236,Zambo Anguissa Andre-Franck,80,1,Rare,CDM,Cameroon,Serie A Enilive,SSC Napoli,TRUE,FALSE,FALSE,FALSE,4,"CDM,CM",650
248259,Cabrera Sebastian,63,0,Common,LB,Chile,Sudamericana,Coquimbo Unido,TRUE,FALSE,FALSE,FALSE,0,LB,200
206217,Johansen Henrik Kjelsrud,61,1,Rare,ST,Norway,Eliteserien,Fredrikstad FK,TRUE,FALSE,FALSE,FALSE,4,ST,200
248263,Singh Gursimrat,52,0,Common,CB,India,ISL,East Bengal,TRUE,FALSE,FALSE,FALSE,0,"CB,RB,CM",200
185195,Ighalo Odion,75,0,Common,ST,Nigeria,ROSHN Saudi League,Al Wehda,TRUE,FALSE,FALSE,FALSE,0,ST,350
206218,Nardi Paul,73,1,Rare,GK,France,EFL Championship,QPR,TRUE,FALSE,FALSE,FALSE,4,GK,400
248264,Kumar Nishu,61,1,Rare,LB,India,ISL,East Bengal,TRUE,FALSE,FALSE,FALSE,4,"LB,RB,CB",200
269288,Goncalves Bryan,68,0,Common,LB,France,1A Pro League,FCV Dender EH,TRUE,FALSE,FALSE,FALSE,0,"LB,CB",200
206219,Juan Cruz,75,0,Common,LB,Spain,LALIGA EA SPORTS,CA Osasuna,TRUE,FALSE,FALSE,FALSE,0,"LB,CB",500
248265,Bheke Rahul,64,1,Rare,RB,India,ISL,Bengaluru FC,TRUE,FALSE,FALSE,FALSE,4,"RB,CB,LB",200
227243,Bonner Gemma,74,1,Rare,CB,England,Barclays WSL,Liverpool,TRUE,FALSE,FALSE,FALSE,4,CB,1200
248266,Boey Sacha,79,1,Rare,RB,France,Bundesliga,FC Bayern Munchen,TRUE,FALSE,FALSE,FALSE,4,RB,800
206222,Bigas,73,1,Rare,CB,Spain,LALIGA HYPERMOTION,Elche CF,TRUE,FALSE,FALSE,FALSE,4,CB,350
227246,Bronze Lucy,85,1,Rare,RB,England,Barclays WSL,Chelsea,TRUE,FALSE,FALSE,FALSE,4,RB,5200
269292,Prestianni Gianluca,68,1,Rare,RM,Argentina,Liga Portugal,SL Benfica,TRUE,FALSE,FALSE,FALSE,4,"RM,CM,CAM,RW",300
269293,Maggiotti Julien,68,0,Common,CM,France,Ligue 2 BKT,SC Bastia,TRUE,FALSE,FALSE,FALSE,0,"CM,CAM",200
248274,Renthlei Laldinliana,56,0,Common,RB,India,ISL,Odisha FC,TRUE,FALSE,FALSE,FALSE,0,RB,0
248276,Singh Tondonba,52,0,Common,LB,India,ISL,NorthEast United,TRUE,FALSE,FALSE,FALSE,0,LB,200
227254,Greenwood Alex,84,1,Rare,CB,England,Barclays WSL,Manchester City,TRUE,FALSE,FALSE,FALSE,4,"CB,LB",2100
227255,Kirby Fran,84,1,Rare,CAM,England,Barclays WSL,Brighton,TRUE,FALSE,FALSE,FALSE,4,"CAM,RW",2000
269301,Kristof Nicolas,69,0,Common,GK,Austria,Bundesliga 2,SV Elversberg,TRUE,FALSE,FALSE,FALSE,0,GK,200
248278,de Haas Justin,69,0,Common,CB,Netherlands,Liga Portugal,FC Famalicao,TRUE,FALSE,FALSE,FALSE,0,CB,400
269302,Neubauer Maurice,69,0,Common,LB,Germany,Bundesliga 2,SV Elversberg,TRUE,FALSE,FALSE,FALSE,0,"LB,LM",550
227257,Nobbs Jordan,81,1,Rare,CM,England,Barclays WSL,Aston Villa,TRUE,FALSE,FALSE,FALSE,4,"CM,LW",650
248281,Borrero Dylan,65,0,Common,LM,Colombia,MLS,New England,TRUE,FALSE,FALSE,FALSE,0,"LM,RM,CAM,LW",200
269305,Fellhauer Robin,68,0,Common,CDM,Germany,Bundesliga 2,SV Elversberg,TRUE,FALSE,FALSE,FALSE,0,"CDM,RB,CB",350
